pre,post,mask,pseudo_class,score,raw_diff,edge_change,ssim_change,area
tiles\images\EARTHQUAKE-TURKEY_014627_pre.png,tiles\images\EARTHQUAKE-TURKEY_014627_post.png,tiles\labels\EARTHQUAKE-TURKEY_014627_masks.png,0,0.1359668463131449,0.0,0.0,0.6798342315657246,0
tiles\images\EARTHQUAKE-TURKEY_011363_pre.png,tiles\images\EARTHQUAKE-TURKEY_011363_post.png,tiles\labels\EARTHQUAKE-TURKEY_011363_masks.png,0,0.7230773636561835,0.2122949808835983,0.0709599032998085,0.9602377346963704,5153
tiles\images\EARTHQUAKE-TURKEY_012484_pre.png,tiles\images\EARTHQUAKE-TURKEY_012484_post.png,tiles\labels\EARTHQUAKE-TURKEY_012484_masks.png,0,0.4120190345027691,0.0897915735840797,0.0718002021312713,0.623677920688513,60
tiles\images\EARTHQUAKE-TURKEY_014840_pre.png,tiles\images\EARTHQUAKE-TURKEY_014840_post.png,tiles\labels\EARTHQUAKE-TURKEY_014840_masks.png,0,0.6767764878063021,0.2059404402971267,0.066322885453701,0.8270563951574852,5794
tiles\images\EARTHQUAKE-TURKEY_015247_pre.png,tiles\images\EARTHQUAKE-TURKEY_015247_post.png,tiles\labels\EARTHQUAKE-TURKEY_015247_masks.png,0,0.4878486385528777,0.1287947446107864,0.0502405315637588,0.774491759928333,5089
tiles\images\EARTHQUAKE-TURKEY_001427_pre.png,tiles\images\EARTHQUAKE-TURKEY_001427_post.png,tiles\labels\EARTHQUAKE-TURKEY_001427_masks.png,0,0.7218440480527829,0.2384537309408188,0.0577754862606525,0.7913667839008324,23930
tiles\images\EARTHQUAKE-TURKEY_008040_pre.png,tiles\images\EARTHQUAKE-TURKEY_008040_post.png,tiles\labels\EARTHQUAKE-TURKEY_008040_masks.png,0,0.11648399088527,0.0,0.0,0.5824199544263501,0
tiles\images\EARTHQUAKE-TURKEY_013178_pre.png,tiles\images\EARTHQUAKE-TURKEY_013178_post.png,tiles\labels\EARTHQUAKE-TURKEY_013178_masks.png,0,0.7166876601050371,0.2283100187778473,0.0578867234289646,0.8661876870294785,47531
tiles\images\EARTHQUAKE-TURKEY_008957_pre.png,tiles\images\EARTHQUAKE-TURKEY_008957_post.png,tiles\labels\EARTHQUAKE-TURKEY_008957_masks.png,0,0.1896338280622007,0.0,0.0,0.9481691403110036,0
tiles\images\EARTHQUAKE-TURKEY_014415_pre.png,tiles\images\EARTHQUAKE-TURKEY_014415_post.png,tiles\labels\EARTHQUAKE-TURKEY_014415_masks.png,0,0.1814923104552541,0.0,0.0,0.9074615522762706,0
tiles\images\EARTHQUAKE-TURKEY_011972_pre.png,tiles\images\EARTHQUAKE-TURKEY_011972_post.png,tiles\labels\EARTHQUAKE-TURKEY_011972_masks.png,0,0.7345095974053016,0.2378314882516861,0.0569308027625083,0.8672520837908341,30000
tiles\images\EARTHQUAKE-TURKEY_016467_pre.png,tiles\images\EARTHQUAKE-TURKEY_016467_post.png,tiles\labels\EARTHQUAKE-TURKEY_016467_masks.png,0,0.6774550675327132,0.1935731619596481,0.075873777270317,0.8824903885397066,50349
tiles\images\EARTHQUAKE-TURKEY_005672_pre.png,tiles\images\EARTHQUAKE-TURKEY_005672_post.png,tiles\labels\EARTHQUAKE-TURKEY_005672_masks.png,0,0.7065142945679831,0.2828555107116699,0.0616214536130428,0.5704105707420943,115
tiles\images\EARTHQUAKE-TURKEY_007100_pre.png,tiles\images\EARTHQUAKE-TURKEY_007100_post.png,tiles\labels\EARTHQUAKE-TURKEY_007100_masks.png,1,0.7505652366977537,0.276566594839096,0.0653967186808586,0.7623507933823288,2776
tiles\images\EARTHQUAKE-TURKEY_014943_pre.png,tiles\images\EARTHQUAKE-TURKEY_014943_post.png,tiles\labels\EARTHQUAKE-TURKEY_014943_masks.png,0,0.1837069265373789,0.0,0.0,0.9185346326868948,0
tiles\images\EARTHQUAKE-TURKEY_007418_pre.png,tiles\images\EARTHQUAKE-TURKEY_007418_post.png,tiles\labels\EARTHQUAKE-TURKEY_007418_masks.png,1,0.7734533298018181,0.2471250593662262,0.0640428885817527,0.9156943909836828,59760
tiles\images\EARTHQUAKE-TURKEY_015477_pre.png,tiles\images\EARTHQUAKE-TURKEY_015477_post.png,tiles\labels\EARTHQUAKE-TURKEY_015477_masks.png,1,0.7895246473425122,0.2656233608722687,0.0749884396791458,0.885209939118967,21357
tiles\images\EARTHQUAKE-TURKEY_017388_pre.png,tiles\images\EARTHQUAKE-TURKEY_017388_post.png,tiles\labels\EARTHQUAKE-TURKEY_017388_masks.png,1,0.7762885010867501,0.2643341422080993,0.0691048055887222,0.8631564635183335,43576
tiles\images\EARTHQUAKE-TURKEY_003487_pre.png,tiles\images\EARTHQUAKE-TURKEY_003487_post.png,tiles\labels\EARTHQUAKE-TURKEY_003487_masks.png,0,0.7191699318110292,0.217904582619667,0.0646352246403694,0.9320396480557048,143771
tiles\images\EARTHQUAKE-TURKEY_015339_pre.png,tiles\images\EARTHQUAKE-TURKEY_015339_post.png,tiles\labels\EARTHQUAKE-TURKEY_015339_masks.png,0,0.4160022761999148,0.1083194315433502,0.0376100204885005,0.7147419119023176,29382
tiles\images\EARTHQUAKE-TURKEY_011015_pre.png,tiles\images\EARTHQUAKE-TURKEY_011015_post.png,tiles\labels\EARTHQUAKE-TURKEY_011015_masks.png,0,0.4907282699507386,0.1272027492523193,0.0443113669753074,0.8492786049156934,2831
tiles\images\EARTHQUAKE-TURKEY_007837_pre.png,tiles\images\EARTHQUAKE-TURKEY_007837_post.png,tiles\labels\EARTHQUAKE-TURKEY_007837_masks.png,0,0.6035624748763303,0.1790174543857574,0.069512702524662,0.7062925615891118,28496
tiles\images\EARTHQUAKE-TURKEY_007702_pre.png,tiles\images\EARTHQUAKE-TURKEY_007702_post.png,tiles\labels\EARTHQUAKE-TURKEY_007702_masks.png,0,0.1898778804903992,0.0,0.0,0.9493894024519962,0
tiles\images\EARTHQUAKE-TURKEY_016141_pre.png,tiles\images\EARTHQUAKE-TURKEY_016141_post.png,tiles\labels\EARTHQUAKE-TURKEY_016141_masks.png,0,0.4931760178498582,0.1310959458351135,0.0511610805988311,0.7712125264069218,37570
tiles\images\EARTHQUAKE-TURKEY_015366_pre.png,tiles\images\EARTHQUAKE-TURKEY_015366_post.png,tiles\labels\EARTHQUAKE-TURKEY_015366_masks.png,0,0.6855936506640403,0.2186953276395797,0.0585358887910842,0.8019958109912715,11244
tiles\images\EARTHQUAKE-TURKEY_007949_pre.png,tiles\images\EARTHQUAKE-TURKEY_007949_post.png,tiles\labels\EARTHQUAKE-TURKEY_007949_masks.png,0,0.7218266858658171,0.2318756878376007,0.0572917982935905,0.8606880637511494,53378
tiles\images\EARTHQUAKE-TURKEY_009829_pre.png,tiles\images\EARTHQUAKE-TURKEY_009829_post.png,tiles\labels\EARTHQUAKE-TURKEY_009829_masks.png,1,0.7534769840517915,0.2147638946771621,0.1020077019929885,0.8546882085399216,1262
tiles\images\EARTHQUAKE-TURKEY_006509_pre.png,tiles\images\EARTHQUAKE-TURKEY_006509_post.png,tiles\labels\EARTHQUAKE-TURKEY_006509_masks.png,0,0.6907657724609843,0.2301315516233444,0.0515211336314678,0.7661048438354684,33039
tiles\images\EARTHQUAKE-TURKEY_003256_pre.png,tiles\images\EARTHQUAKE-TURKEY_003256_post.png,tiles\labels\EARTHQUAKE-TURKEY_003256_masks.png,0,0.7211029525634632,0.2430611103773117,0.0437305904924869,0.8469242303505471,52250
tiles\images\EARTHQUAKE-TURKEY_014908_pre.png,tiles\images\EARTHQUAKE-TURKEY_014908_post.png,tiles\labels\EARTHQUAKE-TURKEY_014908_masks.png,0,0.6678078784096378,0.1915197223424911,0.0681692659854888,0.9125726737321112,15461
tiles\images\EARTHQUAKE-TURKEY_001690_pre.png,tiles\images\EARTHQUAKE-TURKEY_001690_post.png,tiles\labels\EARTHQUAKE-TURKEY_001690_masks.png,0,0.6994052248702092,0.2083821296691894,0.078379176557064,0.8253610034811707,17954
tiles\images\EARTHQUAKE-TURKEY_001985_pre.png,tiles\images\EARTHQUAKE-TURKEY_001985_post.png,tiles\labels\EARTHQUAKE-TURKEY_001985_masks.png,0,0.7296297377111711,0.2483944743871688,0.0609038807451725,0.7074248390953728,588
tiles\images\EARTHQUAKE-TURKEY_012214_pre.png,tiles\images\EARTHQUAKE-TURKEY_012214_post.png,tiles\labels\EARTHQUAKE-TURKEY_012214_masks.png,0,0.6776349445975418,0.2184573262929916,0.0552595891058445,0.7891545417639586,26693
tiles\images\EARTHQUAKE-TURKEY_006051_pre.png,tiles\images\EARTHQUAKE-TURKEY_006051_post.png,tiles\labels\EARTHQUAKE-TURKEY_006051_masks.png,0,0.5269562174555327,0.1490450799465179,0.0659497380256652,0.6497072526199945,115
tiles\images\EARTHQUAKE-TURKEY_014566_pre.png,tiles\images\EARTHQUAKE-TURKEY_014566_post.png,tiles\labels\EARTHQUAKE-TURKEY_014566_masks.png,0,0.1269457204792908,0.0,0.0,0.634728602396454,0
tiles\images\EARTHQUAKE-TURKEY_016933_pre.png,tiles\images\EARTHQUAKE-TURKEY_016933_post.png,tiles\labels\EARTHQUAKE-TURKEY_016933_masks.png,0,0.7271790695222362,0.2314368784427642,0.0529485382139682,0.9244125265787764,18800
tiles\images\EARTHQUAKE-TURKEY_014220_pre.png,tiles\images\EARTHQUAKE-TURKEY_014220_post.png,tiles\labels\EARTHQUAKE-TURKEY_014220_masks.png,1,0.7702799910013187,0.2452727109193802,0.0599734298884868,0.94887212164914,146832
tiles\images\EARTHQUAKE-TURKEY_002310_pre.png,tiles\images\EARTHQUAKE-TURKEY_002310_post.png,tiles\labels\EARTHQUAKE-TURKEY_002310_masks.png,0,0.6047472699537052,0.171891838312149,0.0685312524437904,0.7908335733186072,64
tiles\images\EARTHQUAKE-TURKEY_004269_pre.png,tiles\images\EARTHQUAKE-TURKEY_004269_post.png,tiles\labels\EARTHQUAKE-TURKEY_004269_masks.png,1,0.7457716794643482,0.2318827807903289,0.067998819053173,0.9000394465196533,16024
tiles\images\EARTHQUAKE-TURKEY_003084_pre.png,tiles\images\EARTHQUAKE-TURKEY_003084_post.png,tiles\labels\EARTHQUAKE-TURKEY_003084_masks.png,1,0.7462277085114194,0.2248174995183944,0.0812586098909378,0.8735239731911185,4055
tiles\images\EARTHQUAKE-TURKEY_014079_pre.png,tiles\images\EARTHQUAKE-TURKEY_014079_post.png,tiles\labels\EARTHQUAKE-TURKEY_014079_masks.png,0,0.5917693570938279,0.1867973208427429,0.0504954606294631,0.7121576223207366,38736
tiles\images\EARTHQUAKE-TURKEY_005391_pre.png,tiles\images\EARTHQUAKE-TURKEY_005391_post.png,tiles\labels\EARTHQUAKE-TURKEY_005391_masks.png,0,0.7317785084852746,0.2261915802955627,0.0718477144837379,0.858118880842711,18127
tiles\images\EARTHQUAKE-TURKEY_001502_pre.png,tiles\images\EARTHQUAKE-TURKEY_001502_post.png,tiles\labels\EARTHQUAKE-TURKEY_001502_masks.png,1,0.7638797724424118,0.2872971892356872,0.0658779516816139,0.8253142245999542,43034
tiles\images\EARTHQUAKE-TURKEY_011457_pre.png,tiles\images\EARTHQUAKE-TURKEY_011457_post.png,tiles\labels\EARTHQUAKE-TURKEY_011457_masks.png,0,0.7164998354497512,0.2215609848499298,0.0657299160957336,0.8739149580314555,16724
tiles\images\EARTHQUAKE-TURKEY_003114_pre.png,tiles\images\EARTHQUAKE-TURKEY_003114_post.png,tiles\labels\EARTHQUAKE-TURKEY_003114_masks.png,0,0.540673093617076,0.1520732343196869,0.0621800348162651,0.7162828637665228,659
tiles\images\EARTHQUAKE-TURKEY_017867_pre.png,tiles\images\EARTHQUAKE-TURKEY_017867_post.png,tiles\labels\EARTHQUAKE-TURKEY_017867_masks.png,0,0.5972230935365814,0.1819657534360885,0.0524441041052341,0.7731271525327655,13452
tiles\images\EARTHQUAKE-TURKEY_012101_pre.png,tiles\images\EARTHQUAKE-TURKEY_012101_post.png,tiles\labels\EARTHQUAKE-TURKEY_012101_masks.png,0,0.7384049199918766,0.2656139433383941,0.0639524310827255,0.7123813668389418,3814
tiles\images\EARTHQUAKE-TURKEY_004942_pre.png,tiles\images\EARTHQUAKE-TURKEY_004942_post.png,tiles\labels\EARTHQUAKE-TURKEY_004942_masks.png,0,0.7287456687161895,0.2210869640111923,0.0660134777426719,0.9377576203989844,126601
tiles\images\EARTHQUAKE-TURKEY_000490_pre.png,tiles\images\EARTHQUAKE-TURKEY_000490_post.png,tiles\labels\EARTHQUAKE-TURKEY_000490_masks.png,0,0.7375087525628412,0.2387269437313079,0.0835265144705772,0.673825466971797,19
tiles\images\EARTHQUAKE-TURKEY_011671_pre.png,tiles\images\EARTHQUAKE-TURKEY_011671_post.png,tiles\labels\EARTHQUAKE-TURKEY_011671_masks.png,1,0.7708322950331734,0.5259395241737366,0.0881580635905265,0.6929759982369179,163
tiles\images\EARTHQUAKE-TURKEY_005119_pre.png,tiles\images\EARTHQUAKE-TURKEY_005119_post.png,tiles\labels\EARTHQUAKE-TURKEY_005119_masks.png,0,0.6927703956070859,0.1983943432569503,0.0742800906300544,0.9228078657405172,323
tiles\images\EARTHQUAKE-TURKEY_007784_pre.png,tiles\images\EARTHQUAKE-TURKEY_007784_post.png,tiles\labels\EARTHQUAKE-TURKEY_007784_masks.png,1,0.7850704442505689,0.2450883388519287,0.0767463371157646,0.8988713043653229,7207
tiles\images\EARTHQUAKE-TURKEY_000828_pre.png,tiles\images\EARTHQUAKE-TURKEY_000828_post.png,tiles\labels\EARTHQUAKE-TURKEY_000828_masks.png,2,0.8075197080805719,0.2520386576652527,0.0785283893346786,0.94863562039277,108897
tiles\images\EARTHQUAKE-TURKEY_009379_pre.png,tiles\images\EARTHQUAKE-TURKEY_009379_post.png,tiles\labels\EARTHQUAKE-TURKEY_009379_masks.png,1,0.7735094789105852,0.295586347579956,0.0746429339051246,0.8077253902644909,2891
tiles\images\EARTHQUAKE-TURKEY_015985_pre.png,tiles\images\EARTHQUAKE-TURKEY_015985_post.png,tiles\labels\EARTHQUAKE-TURKEY_015985_masks.png,1,0.7842600428270285,0.2473994642496109,0.0734241157770156,0.8966247033114157,4875
tiles\images\EARTHQUAKE-TURKEY_002562_pre.png,tiles\images\EARTHQUAKE-TURKEY_002562_post.png,tiles\labels\EARTHQUAKE-TURKEY_002562_masks.png,1,0.7675919251139707,0.2532370984554291,0.0715398341417312,0.801410869506869,18626
tiles\images\EARTHQUAKE-TURKEY_014606_pre.png,tiles\images\EARTHQUAKE-TURKEY_014606_post.png,tiles\labels\EARTHQUAKE-TURKEY_014606_masks.png,1,0.777368225557915,0.3012325465679168,0.0651094019412994,0.8985206132298291,39369
tiles\images\EARTHQUAKE-TURKEY_007740_pre.png,tiles\images\EARTHQUAKE-TURKEY_007740_post.png,tiles\labels\EARTHQUAKE-TURKEY_007740_masks.png,0,0.5633760245811712,0.179465964436531,0.0455959104001522,0.6802511505394037,4368
tiles\images\EARTHQUAKE-TURKEY_002598_pre.png,tiles\images\EARTHQUAKE-TURKEY_002598_post.png,tiles\labels\EARTHQUAKE-TURKEY_002598_masks.png,0,0.3951356937618664,0.0857573524117469,0.073992945253849,0.5631578552879946,5
tiles\images\EARTHQUAKE-TURKEY_017744_pre.png,tiles\images\EARTHQUAKE-TURKEY_017744_post.png,tiles\labels\EARTHQUAKE-TURKEY_017744_masks.png,1,0.7462053503645101,0.2354163378477096,0.0722696259617805,0.8348411786320997,34824
tiles\images\EARTHQUAKE-TURKEY_009153_pre.png,tiles\images\EARTHQUAKE-TURKEY_009153_post.png,tiles\labels\EARTHQUAKE-TURKEY_009153_masks.png,1,0.7888583697221042,0.2810525596141815,0.0729002803564071,0.8975397459374674,60737
tiles\images\EARTHQUAKE-TURKEY_004979_pre.png,tiles\images\EARTHQUAKE-TURKEY_004979_post.png,tiles\labels\EARTHQUAKE-TURKEY_004979_masks.png,1,0.7780939030845211,0.2511749565601349,0.0673233643174171,0.8855442830419765,55763
tiles\images\EARTHQUAKE-TURKEY_010021_pre.png,tiles\images\EARTHQUAKE-TURKEY_010021_post.png,tiles\labels\EARTHQUAKE-TURKEY_010021_masks.png,1,0.7907272541121676,0.3584575653076172,0.0673305541276931,0.9486571146031392,4224
tiles\images\EARTHQUAKE-TURKEY_003074_pre.png,tiles\images\EARTHQUAKE-TURKEY_003074_post.png,tiles\labels\EARTHQUAKE-TURKEY_003074_masks.png,1,0.764433139038496,0.295214831829071,0.0652675405144691,0.8326591413339615,34530
tiles\images\EARTHQUAKE-TURKEY_006569_pre.png,tiles\images\EARTHQUAKE-TURKEY_006569_post.png,tiles\labels\EARTHQUAKE-TURKEY_006569_masks.png,1,0.7886258287340435,0.253376305103302,0.0887778997421264,0.7772948956042689,1915
tiles\images\EARTHQUAKE-TURKEY_005527_pre.png,tiles\images\EARTHQUAKE-TURKEY_005527_post.png,tiles\labels\EARTHQUAKE-TURKEY_005527_masks.png,0,0.7191171311305231,0.23427714407444,0.0572546012699604,0.8234047053835126,13573
tiles\images\EARTHQUAKE-TURKEY_012998_pre.png,tiles\images\EARTHQUAKE-TURKEY_012998_post.png,tiles\labels\EARTHQUAKE-TURKEY_012998_masks.png,0,0.6783171418080479,0.1951574236154556,0.0710519328713417,0.9071219763506204,106906
tiles\images\EARTHQUAKE-TURKEY_016052_pre.png,tiles\images\EARTHQUAKE-TURKEY_016052_post.png,tiles\labels\EARTHQUAKE-TURKEY_016052_masks.png,0,0.4234578120303739,0.1119437292218208,0.0497366338968277,0.6248270137074536,7288
tiles\images\EARTHQUAKE-TURKEY_004126_pre.png,tiles\images\EARTHQUAKE-TURKEY_004126_post.png,tiles\labels\EARTHQUAKE-TURKEY_004126_masks.png,3,0.8148057736157673,0.2758406698703766,0.0822451263666153,0.957190420329222,2743
tiles\images\EARTHQUAKE-TURKEY_007779_pre.png,tiles\images\EARTHQUAKE-TURKEY_007779_post.png,tiles\labels\EARTHQUAKE-TURKEY_007779_masks.png,0,0.6279132727959218,0.1783199906349182,0.0653809383511543,0.8660094199967693,10722
tiles\images\EARTHQUAKE-TURKEY_015314_pre.png,tiles\images\EARTHQUAKE-TURKEY_015314_post.png,tiles\labels\EARTHQUAKE-TURKEY_015314_masks.png,0,0.127691656905796,0.0,0.0,0.63845828452898,0
tiles\images\EARTHQUAKE-TURKEY_000554_pre.png,tiles\images\EARTHQUAKE-TURKEY_000554_post.png,tiles\labels\EARTHQUAKE-TURKEY_000554_masks.png,1,0.7903187673194152,0.2510345578193664,0.0732756108045578,0.9020267555628924,62612
tiles\images\EARTHQUAKE-TURKEY_009790_pre.png,tiles\images\EARTHQUAKE-TURKEY_009790_post.png,tiles\labels\EARTHQUAKE-TURKEY_009790_masks.png,0,0.1429282942567357,0.0,0.0,0.7146414712836788,0
tiles\images\EARTHQUAKE-TURKEY_009102_pre.png,tiles\images\EARTHQUAKE-TURKEY_009102_post.png,tiles\labels\EARTHQUAKE-TURKEY_009102_masks.png,0,0.1715200173212255,0.0,0.0,0.8576000866061279,0
tiles\images\EARTHQUAKE-TURKEY_011389_pre.png,tiles\images\EARTHQUAKE-TURKEY_011389_post.png,tiles\labels\EARTHQUAKE-TURKEY_011389_masks.png,0,0.7246852105887494,0.2128055989742279,0.0870907232165336,0.8421896390774651,20417
tiles\images\EARTHQUAKE-TURKEY_000986_pre.png,tiles\images\EARTHQUAKE-TURKEY_000986_post.png,tiles\labels\EARTHQUAKE-TURKEY_000986_masks.png,0,0.1603130025438481,0.0,0.0,0.8015650127192409,0
tiles\images\EARTHQUAKE-TURKEY_005478_pre.png,tiles\images\EARTHQUAKE-TURKEY_005478_post.png,tiles\labels\EARTHQUAKE-TURKEY_005478_masks.png,0,0.6408509182267503,0.1954779922962188,0.0631170496344566,0.7760967959131378,2898
tiles\images\EARTHQUAKE-TURKEY_005170_pre.png,tiles\images\EARTHQUAKE-TURKEY_005170_post.png,tiles\labels\EARTHQUAKE-TURKEY_005170_masks.png,3,0.8193677613203582,0.2936353385448456,0.086199015378952,0.9503461912596508,3453
tiles\images\EARTHQUAKE-TURKEY_000120_pre.png,tiles\images\EARTHQUAKE-TURKEY_000120_post.png,tiles\labels\EARTHQUAKE-TURKEY_000120_masks.png,1,0.7785494041853872,0.2782096862792969,0.0704137533903122,0.8646438704995943,35122
tiles\images\EARTHQUAKE-TURKEY_011616_pre.png,tiles\images\EARTHQUAKE-TURKEY_011616_post.png,tiles\labels\EARTHQUAKE-TURKEY_011616_masks.png,0,0.1832025767227144,0.0,0.0,0.9160128836135722,0
tiles\images\EARTHQUAKE-TURKEY_017412_pre.png,tiles\images\EARTHQUAKE-TURKEY_017412_post.png,tiles\labels\EARTHQUAKE-TURKEY_017412_masks.png,1,0.7879762140353863,0.2582191526889801,0.0730183124542236,0.8922437267702544,61427
tiles\images\EARTHQUAKE-TURKEY_004350_pre.png,tiles\images\EARTHQUAKE-TURKEY_004350_post.png,tiles\labels\EARTHQUAKE-TURKEY_004350_masks.png,2,0.7990000572634923,0.2691018283367157,0.0801662281155586,0.8937535754507717,29911
tiles\images\EARTHQUAKE-TURKEY_004666_pre.png,tiles\images\EARTHQUAKE-TURKEY_004666_post.png,tiles\labels\EARTHQUAKE-TURKEY_004666_masks.png,0,0.7172966431039418,0.2202717959880828,0.0723003149032592,0.8415128938644354,16689
tiles\images\EARTHQUAKE-TURKEY_003429_pre.png,tiles\images\EARTHQUAKE-TURKEY_003429_post.png,tiles\labels\EARTHQUAKE-TURKEY_003429_masks.png,1,0.7792696257494546,0.2425821125507354,0.0723339319229126,0.9280225138180735,83012
tiles\images\EARTHQUAKE-TURKEY_000341_pre.png,tiles\images\EARTHQUAKE-TURKEY_000341_post.png,tiles\labels\EARTHQUAKE-TURKEY_000341_masks.png,0,0.6651073289669782,0.2050666958093643,0.0653320103883743,0.7848796088284402,2692
tiles\images\EARTHQUAKE-TURKEY_016350_pre.png,tiles\images\EARTHQUAKE-TURKEY_016350_post.png,tiles\labels\EARTHQUAKE-TURKEY_016350_masks.png,1,0.7903156913274142,0.2611641585826874,0.0677822306752204,0.9432117265729172,104897
tiles\images\EARTHQUAKE-TURKEY_015879_pre.png,tiles\images\EARTHQUAKE-TURKEY_015879_post.png,tiles\labels\EARTHQUAKE-TURKEY_015879_masks.png,0,0.7200059917648506,0.2116259783506393,0.0795889198780059,0.8868532762328145,29854
tiles\images\EARTHQUAKE-TURKEY_006682_pre.png,tiles\images\EARTHQUAKE-TURKEY_006682_post.png,tiles\labels\EARTHQUAKE-TURKEY_006682_masks.png,0,0.7238496094604926,0.227781057357788,0.0631151646375656,0.86807373894284,39954
tiles\images\EARTHQUAKE-TURKEY_000297_pre.png,tiles\images\EARTHQUAKE-TURKEY_000297_post.png,tiles\labels\EARTHQUAKE-TURKEY_000297_masks.png,0,0.7110246360436148,0.2178946286439895,0.0675079226493835,0.8698674739078014,56091
tiles\images\EARTHQUAKE-TURKEY_002435_pre.png,tiles\images\EARTHQUAKE-TURKEY_002435_post.png,tiles\labels\EARTHQUAKE-TURKEY_002435_masks.png,1,0.7706149253154919,0.2507200241088867,0.0554898008704185,0.9369011200493208,28446
tiles\images\EARTHQUAKE-TURKEY_010927_pre.png,tiles\images\EARTHQUAKE-TURKEY_010927_post.png,tiles\labels\EARTHQUAKE-TURKEY_010927_masks.png,1,0.7405262474087975,0.263786643743515,0.0574860647320747,0.7714857515534266,21359
tiles\images\EARTHQUAKE-TURKEY_000102_pre.png,tiles\images\EARTHQUAKE-TURKEY_000102_post.png,tiles\labels\EARTHQUAKE-TURKEY_000102_masks.png,0,0.7170538751224262,0.2307033240795135,0.06038424000144,0.8253543348061955,32683
tiles\images\EARTHQUAKE-TURKEY_016457_pre.png,tiles\images\EARTHQUAKE-TURKEY_016457_post.png,tiles\labels\EARTHQUAKE-TURKEY_016457_masks.png,0,0.5546270044186289,0.1602364778518676,0.0669455081224441,0.6686789326561364,10120
tiles\images\EARTHQUAKE-TURKEY_000367_pre.png,tiles\images\EARTHQUAKE-TURKEY_000367_post.png,tiles\labels\EARTHQUAKE-TURKEY_000367_masks.png,1,0.7484772372097306,0.3302357494831085,0.0607419312000274,0.7868217020484469,35161
tiles\images\EARTHQUAKE-TURKEY_001027_pre.png,tiles\images\EARTHQUAKE-TURKEY_001027_post.png,tiles\labels\EARTHQUAKE-TURKEY_001027_masks.png,0,0.7027979742414925,0.219731330871582,0.0587265230715274,0.8762276394551857,15005
tiles\images\EARTHQUAKE-TURKEY_016260_pre.png,tiles\images\EARTHQUAKE-TURKEY_016260_post.png,tiles\labels\EARTHQUAKE-TURKEY_016260_masks.png,1,0.7812871900792714,0.316098690032959,0.0694284364581108,0.8857226769605256,1262
tiles\images\EARTHQUAKE-TURKEY_003398_pre.png,tiles\images\EARTHQUAKE-TURKEY_003398_post.png,tiles\labels\EARTHQUAKE-TURKEY_003398_masks.png,1,0.7613286138654117,0.2395096868276596,0.0636077895760536,0.9344877792300604,97947
tiles\images\EARTHQUAKE-TURKEY_017134_pre.png,tiles\images\EARTHQUAKE-TURKEY_017134_post.png,tiles\labels\EARTHQUAKE-TURKEY_017134_masks.png,1,0.7516983335639114,0.2864989638328552,0.0541468821465969,0.8523900517200798,21300
