pre,post,mask
tiles/images\EARTHQUAKE-TURKEY_013931_pre.png,tiles/images\EARTHQUAKE-TURKEY_013931_post.png,pseudo_labels_forced/masks\EARTHQUAKE-TURKEY_013931_class.png
tiles/images\EARTHQUAKE-TURKEY_013935_pre.png,tiles/images\EARTHQUAKE-TURKEY_013935_post.png,pseudo_labels_forced/masks\EARTHQUAKE-TURKEY_013935_class.png
tiles/images\EARTHQUAKE-TURKEY_014079_pre.png,tiles/images\EARTHQUAKE-TURKEY_014079_post.png,pseudo_labels_forced/masks\EARTHQUAKE-TURKEY_014079_class.png
tiles/images\EARTHQUAKE-TURKEY_014114_pre.png,tiles/images\EARTHQUAKE-TURKEY_014114_post.png,pseudo_labels_forced/masks\EARTHQUAKE-TURKEY_014114_class.png
tiles/images\EARTHQUAKE-TURKEY_014140_pre.png,tiles/images\EARTHQUAKE-TURKEY_014140_post.png,pseudo_labels_forced/masks\EARTHQUAKE-TURKEY_014140_class.png
tiles/images\EARTHQUAKE-TURKEY_014143_pre.png,tiles/images\EARTHQUAKE-TURKEY_014143_post.png,pseudo_labels_forced/masks\EARTHQUAKE-TURKEY_014143_class.png
tiles/images\EARTHQUAKE-TURKEY_014204_pre.png,tiles/images\EARTHQUAKE-TURKEY_014204_post.png,pseudo_labels_forced/masks\EARTHQUAKE-TURKEY_014204_class.png
tiles/images\EARTHQUAKE-TURKEY_014220_pre.png,tiles/images\EARTHQUAKE-TURKEY_014220_post.png,pseudo_labels_forced/masks\EARTHQUAKE-TURKEY_014220_class.png
tiles/images\EARTHQUAKE-TURKEY_014251_pre.png,tiles/images\EARTHQUAKE-TURKEY_014251_post.png,pseudo_labels_forced/masks\EARTHQUAKE-TURKEY_014251_class.png
tiles/images\EARTHQUAKE-TURKEY_014253_pre.png,tiles/images\EARTHQUAKE-TURKEY_014253_post.png,pseudo_labels_forced/masks\EARTHQUAKE-TURKEY_014253_class.png
tiles/images\EARTHQUAKE-TURKEY_014254_pre.png,tiles/images\EARTHQUAKE-TURKEY_014254_post.png,pseudo_labels_forced/masks\EARTHQUAKE-TURKEY_014254_class.png
tiles/images\EARTHQUAKE-TURKEY_014265_pre.png,tiles/images\EARTHQUAKE-TURKEY_014265_post.png,pseudo_labels_forced/masks\EARTHQUAKE-TURKEY_014265_class.png
tiles/images\EARTHQUAKE-TURKEY_014272_pre.png,tiles/images\EARTHQUAKE-TURKEY_014272_post.png,pseudo_labels_forced/masks\EARTHQUAKE-TURKEY_014272_class.png
tiles/images\EARTHQUAKE-TURKEY_014276_pre.png,tiles/images\EARTHQUAKE-TURKEY_014276_post.png,pseudo_labels_forced/masks\EARTHQUAKE-TURKEY_014276_class.png
tiles/images\EARTHQUAKE-TURKEY_014306_pre.png,tiles/images\EARTHQUAKE-TURKEY_014306_post.png,pseudo_labels_forced/masks\EARTHQUAKE-TURKEY_014306_class.png
tiles/images\EARTHQUAKE-TURKEY_014332_pre.png,tiles/images\EARTHQUAKE-TURKEY_014332_post.png,pseudo_labels_forced/masks\EARTHQUAKE-TURKEY_014332_class.png
tiles/images\EARTHQUAKE-TURKEY_014415_pre.png,tiles/images\EARTHQUAKE-TURKEY_014415_post.png,pseudo_labels_forced/masks\EARTHQUAKE-TURKEY_014415_class.png
tiles/images\EARTHQUAKE-TURKEY_014436_pre.png,tiles/images\EARTHQUAKE-TURKEY_014436_post.png,pseudo_labels_forced/masks\EARTHQUAKE-TURKEY_014436_class.png
tiles/images\EARTHQUAKE-TURKEY_014458_pre.png,tiles/images\EARTHQUAKE-TURKEY_014458_post.png,pseudo_labels_forced/masks\EARTHQUAKE-TURKEY_014458_class.png
tiles/images\EARTHQUAKE-TURKEY_014543_pre.png,tiles/images\EARTHQUAKE-TURKEY_014543_post.png,pseudo_labels_forced/masks\EARTHQUAKE-TURKEY_014543_class.png
tiles/images\EARTHQUAKE-TURKEY_014548_pre.png,tiles/images\EARTHQUAKE-TURKEY_014548_post.png,pseudo_labels_forced/masks\EARTHQUAKE-TURKEY_014548_class.png
tiles/images\EARTHQUAKE-TURKEY_014566_pre.png,tiles/images\EARTHQUAKE-TURKEY_014566_post.png,pseudo_labels_forced/masks\EARTHQUAKE-TURKEY_014566_class.png
tiles/images\EARTHQUAKE-TURKEY_014570_pre.png,tiles/images\EARTHQUAKE-TURKEY_014570_post.png,pseudo_labels_forced/masks\EARTHQUAKE-TURKEY_014570_class.png
tiles/images\EARTHQUAKE-TURKEY_014602_pre.png,tiles/images\EARTHQUAKE-TURKEY_014602_post.png,pseudo_labels_forced/masks\EARTHQUAKE-TURKEY_014602_class.png
tiles/images\EARTHQUAKE-TURKEY_014606_pre.png,tiles/images\EARTHQUAKE-TURKEY_014606_post.png,pseudo_labels_forced/masks\EARTHQUAKE-TURKEY_014606_class.png
tiles/images\EARTHQUAKE-TURKEY_014627_pre.png,tiles/images\EARTHQUAKE-TURKEY_014627_post.png,pseudo_labels_forced/masks\EARTHQUAKE-TURKEY_014627_class.png
tiles/images\EARTHQUAKE-TURKEY_014645_pre.png,tiles/images\EARTHQUAKE-TURKEY_014645_post.png,pseudo_labels_forced/masks\EARTHQUAKE-TURKEY_014645_class.png
tiles/images\EARTHQUAKE-TURKEY_014647_pre.png,tiles/images\EARTHQUAKE-TURKEY_014647_post.png,pseudo_labels_forced/masks\EARTHQUAKE-TURKEY_014647_class.png
tiles/images\EARTHQUAKE-TURKEY_014658_pre.png,tiles/images\EARTHQUAKE-TURKEY_014658_post.png,pseudo_labels_forced/masks\EARTHQUAKE-TURKEY_014658_class.png
tiles/images\EARTHQUAKE-TURKEY_014675_pre.png,tiles/images\EARTHQUAKE-TURKEY_014675_post.png,pseudo_labels_forced/masks\EARTHQUAKE-TURKEY_014675_class.png
tiles/images\EARTHQUAKE-TURKEY_014678_pre.png,tiles/images\EARTHQUAKE-TURKEY_014678_post.png,pseudo_labels_forced/masks\EARTHQUAKE-TURKEY_014678_class.png
tiles/images\EARTHQUAKE-TURKEY_014722_pre.png,tiles/images\EARTHQUAKE-TURKEY_014722_post.png,pseudo_labels_forced/masks\EARTHQUAKE-TURKEY_014722_class.png
tiles/images\EARTHQUAKE-TURKEY_014790_pre.png,tiles/images\EARTHQUAKE-TURKEY_014790_post.png,pseudo_labels_forced/masks\EARTHQUAKE-TURKEY_014790_class.png
tiles/images\EARTHQUAKE-TURKEY_014797_pre.png,tiles/images\EARTHQUAKE-TURKEY_014797_post.png,pseudo_labels_forced/masks\EARTHQUAKE-TURKEY_014797_class.png
tiles/images\EARTHQUAKE-TURKEY_014840_pre.png,tiles/images\EARTHQUAKE-TURKEY_014840_post.png,pseudo_labels_forced/masks\EARTHQUAKE-TURKEY_014840_class.png
tiles/images\EARTHQUAKE-TURKEY_014851_pre.png,tiles/images\EARTHQUAKE-TURKEY_014851_post.png,pseudo_labels_forced/masks\EARTHQUAKE-TURKEY_014851_class.png
tiles/images\EARTHQUAKE-TURKEY_014893_pre.png,tiles/images\EARTHQUAKE-TURKEY_014893_post.png,pseudo_labels_forced/masks\EARTHQUAKE-TURKEY_014893_class.png
tiles/images\EARTHQUAKE-TURKEY_014900_pre.png,tiles/images\EARTHQUAKE-TURKEY_014900_post.png,pseudo_labels_forced/masks\EARTHQUAKE-TURKEY_014900_class.png
tiles/images\EARTHQUAKE-TURKEY_014908_pre.png,tiles/images\EARTHQUAKE-TURKEY_014908_post.png,pseudo_labels_forced/masks\EARTHQUAKE-TURKEY_014908_class.png
tiles/images\EARTHQUAKE-TURKEY_014913_pre.png,tiles/images\EARTHQUAKE-TURKEY_014913_post.png,pseudo_labels_forced/masks\EARTHQUAKE-TURKEY_014913_class.png
tiles/images\EARTHQUAKE-TURKEY_014940_pre.png,tiles/images\EARTHQUAKE-TURKEY_014940_post.png,pseudo_labels_forced/masks\EARTHQUAKE-TURKEY_014940_class.png
tiles/images\EARTHQUAKE-TURKEY_014943_pre.png,tiles/images\EARTHQUAKE-TURKEY_014943_post.png,pseudo_labels_forced/masks\EARTHQUAKE-TURKEY_014943_class.png
tiles/images\EARTHQUAKE-TURKEY_015002_pre.png,tiles/images\EARTHQUAKE-TURKEY_015002_post.png,pseudo_labels_forced/masks\EARTHQUAKE-TURKEY_015002_class.png
tiles/images\EARTHQUAKE-TURKEY_015017_pre.png,tiles/images\EARTHQUAKE-TURKEY_015017_post.png,pseudo_labels_forced/masks\EARTHQUAKE-TURKEY_015017_class.png
tiles/images\EARTHQUAKE-TURKEY_015027_pre.png,tiles/images\EARTHQUAKE-TURKEY_015027_post.png,pseudo_labels_forced/masks\EARTHQUAKE-TURKEY_015027_class.png
tiles/images\EARTHQUAKE-TURKEY_015034_pre.png,tiles/images\EARTHQUAKE-TURKEY_015034_post.png,pseudo_labels_forced/masks\EARTHQUAKE-TURKEY_015034_class.png
tiles/images\EARTHQUAKE-TURKEY_015085_pre.png,tiles/images\EARTHQUAKE-TURKEY_015085_post.png,pseudo_labels_forced/masks\EARTHQUAKE-TURKEY_015085_class.png
tiles/images\EARTHQUAKE-TURKEY_015112_pre.png,tiles/images\EARTHQUAKE-TURKEY_015112_post.png,pseudo_labels_forced/masks\EARTHQUAKE-TURKEY_015112_class.png
tiles/images\EARTHQUAKE-TURKEY_015175_pre.png,tiles/images\EARTHQUAKE-TURKEY_015175_post.png,pseudo_labels_forced/masks\EARTHQUAKE-TURKEY_015175_class.png
tiles/images\EARTHQUAKE-TURKEY_015189_pre.png,tiles/images\EARTHQUAKE-TURKEY_015189_post.png,pseudo_labels_forced/masks\EARTHQUAKE-TURKEY_015189_class.png
tiles/images\EARTHQUAKE-TURKEY_015207_pre.png,tiles/images\EARTHQUAKE-TURKEY_015207_post.png,pseudo_labels_forced/masks\EARTHQUAKE-TURKEY_015207_class.png
tiles/images\EARTHQUAKE-TURKEY_015247_pre.png,tiles/images\EARTHQUAKE-TURKEY_015247_post.png,pseudo_labels_forced/masks\EARTHQUAKE-TURKEY_015247_class.png
tiles/images\EARTHQUAKE-TURKEY_015250_pre.png,tiles/images\EARTHQUAKE-TURKEY_015250_post.png,pseudo_labels_forced/masks\EARTHQUAKE-TURKEY_015250_class.png
tiles/images\EARTHQUAKE-TURKEY_015254_pre.png,tiles/images\EARTHQUAKE-TURKEY_015254_post.png,pseudo_labels_forced/masks\EARTHQUAKE-TURKEY_015254_class.png
tiles/images\EARTHQUAKE-TURKEY_015263_pre.png,tiles/images\EARTHQUAKE-TURKEY_015263_post.png,pseudo_labels_forced/masks\EARTHQUAKE-TURKEY_015263_class.png
tiles/images\EARTHQUAKE-TURKEY_015303_pre.png,tiles/images\EARTHQUAKE-TURKEY_015303_post.png,pseudo_labels_forced/masks\EARTHQUAKE-TURKEY_015303_class.png
tiles/images\EARTHQUAKE-TURKEY_015314_pre.png,tiles/images\EARTHQUAKE-TURKEY_015314_post.png,pseudo_labels_forced/masks\EARTHQUAKE-TURKEY_015314_class.png
tiles/images\EARTHQUAKE-TURKEY_015326_pre.png,tiles/images\EARTHQUAKE-TURKEY_015326_post.png,pseudo_labels_forced/masks\EARTHQUAKE-TURKEY_015326_class.png
tiles/images\EARTHQUAKE-TURKEY_015339_pre.png,tiles/images\EARTHQUAKE-TURKEY_015339_post.png,pseudo_labels_forced/masks\EARTHQUAKE-TURKEY_015339_class.png
tiles/images\EARTHQUAKE-TURKEY_015366_pre.png,tiles/images\EARTHQUAKE-TURKEY_015366_post.png,pseudo_labels_forced/masks\EARTHQUAKE-TURKEY_015366_class.png
tiles/images\EARTHQUAKE-TURKEY_015373_pre.png,tiles/images\EARTHQUAKE-TURKEY_015373_post.png,pseudo_labels_forced/masks\EARTHQUAKE-TURKEY_015373_class.png
tiles/images\EARTHQUAKE-TURKEY_015441_pre.png,tiles/images\EARTHQUAKE-TURKEY_015441_post.png,pseudo_labels_forced/masks\EARTHQUAKE-TURKEY_015441_class.png
tiles/images\EARTHQUAKE-TURKEY_015451_pre.png,tiles/images\EARTHQUAKE-TURKEY_015451_post.png,pseudo_labels_forced/masks\EARTHQUAKE-TURKEY_015451_class.png
tiles/images\EARTHQUAKE-TURKEY_015477_pre.png,tiles/images\EARTHQUAKE-TURKEY_015477_post.png,pseudo_labels_forced/masks\EARTHQUAKE-TURKEY_015477_class.png
tiles/images\EARTHQUAKE-TURKEY_015488_pre.png,tiles/images\EARTHQUAKE-TURKEY_015488_post.png,pseudo_labels_forced/masks\EARTHQUAKE-TURKEY_015488_class.png
tiles/images\EARTHQUAKE-TURKEY_015516_pre.png,tiles/images\EARTHQUAKE-TURKEY_015516_post.png,pseudo_labels_forced/masks\EARTHQUAKE-TURKEY_015516_class.png
tiles/images\EARTHQUAKE-TURKEY_015538_pre.png,tiles/images\EARTHQUAKE-TURKEY_015538_post.png,pseudo_labels_forced/masks\EARTHQUAKE-TURKEY_015538_class.png
tiles/images\EARTHQUAKE-TURKEY_015545_pre.png,tiles/images\EARTHQUAKE-TURKEY_015545_post.png,pseudo_labels_forced/masks\EARTHQUAKE-TURKEY_015545_class.png
tiles/images\EARTHQUAKE-TURKEY_015581_pre.png,tiles/images\EARTHQUAKE-TURKEY_015581_post.png,pseudo_labels_forced/masks\EARTHQUAKE-TURKEY_015581_class.png
tiles/images\EARTHQUAKE-TURKEY_015582_pre.png,tiles/images\EARTHQUAKE-TURKEY_015582_post.png,pseudo_labels_forced/masks\EARTHQUAKE-TURKEY_015582_class.png
tiles/images\EARTHQUAKE-TURKEY_015603_pre.png,tiles/images\EARTHQUAKE-TURKEY_015603_post.png,pseudo_labels_forced/masks\EARTHQUAKE-TURKEY_015603_class.png
tiles/images\EARTHQUAKE-TURKEY_015612_pre.png,tiles/images\EARTHQUAKE-TURKEY_015612_post.png,pseudo_labels_forced/masks\EARTHQUAKE-TURKEY_015612_class.png
tiles/images\EARTHQUAKE-TURKEY_015615_pre.png,tiles/images\EARTHQUAKE-TURKEY_015615_post.png,pseudo_labels_forced/masks\EARTHQUAKE-TURKEY_015615_class.png
tiles/images\EARTHQUAKE-TURKEY_015641_pre.png,tiles/images\EARTHQUAKE-TURKEY_015641_post.png,pseudo_labels_forced/masks\EARTHQUAKE-TURKEY_015641_class.png
tiles/images\EARTHQUAKE-TURKEY_015646_pre.png,tiles/images\EARTHQUAKE-TURKEY_015646_post.png,pseudo_labels_forced/masks\EARTHQUAKE-TURKEY_015646_class.png
tiles/images\EARTHQUAKE-TURKEY_015647_pre.png,tiles/images\EARTHQUAKE-TURKEY_015647_post.png,pseudo_labels_forced/masks\EARTHQUAKE-TURKEY_015647_class.png
tiles/images\EARTHQUAKE-TURKEY_015674_pre.png,tiles/images\EARTHQUAKE-TURKEY_015674_post.png,pseudo_labels_forced/masks\EARTHQUAKE-TURKEY_015674_class.png
tiles/images\EARTHQUAKE-TURKEY_015692_pre.png,tiles/images\EARTHQUAKE-TURKEY_015692_post.png,pseudo_labels_forced/masks\EARTHQUAKE-TURKEY_015692_class.png
tiles/images\EARTHQUAKE-TURKEY_015701_pre.png,tiles/images\EARTHQUAKE-TURKEY_015701_post.png,pseudo_labels_forced/masks\EARTHQUAKE-TURKEY_015701_class.png
tiles/images\EARTHQUAKE-TURKEY_015714_pre.png,tiles/images\EARTHQUAKE-TURKEY_015714_post.png,pseudo_labels_forced/masks\EARTHQUAKE-TURKEY_015714_class.png
tiles/images\EARTHQUAKE-TURKEY_015723_pre.png,tiles/images\EARTHQUAKE-TURKEY_015723_post.png,pseudo_labels_forced/masks\EARTHQUAKE-TURKEY_015723_class.png
tiles/images\EARTHQUAKE-TURKEY_015739_pre.png,tiles/images\EARTHQUAKE-TURKEY_015739_post.png,pseudo_labels_forced/masks\EARTHQUAKE-TURKEY_015739_class.png
tiles/images\EARTHQUAKE-TURKEY_015741_pre.png,tiles/images\EARTHQUAKE-TURKEY_015741_post.png,pseudo_labels_forced/masks\EARTHQUAKE-TURKEY_015741_class.png
tiles/images\EARTHQUAKE-TURKEY_015746_pre.png,tiles/images\EARTHQUAKE-TURKEY_015746_post.png,pseudo_labels_forced/masks\EARTHQUAKE-TURKEY_015746_class.png
tiles/images\EARTHQUAKE-TURKEY_015760_pre.png,tiles/images\EARTHQUAKE-TURKEY_015760_post.png,pseudo_labels_forced/masks\EARTHQUAKE-TURKEY_015760_class.png
tiles/images\EARTHQUAKE-TURKEY_015774_pre.png,tiles/images\EARTHQUAKE-TURKEY_015774_post.png,pseudo_labels_forced/masks\EARTHQUAKE-TURKEY_015774_class.png
tiles/images\EARTHQUAKE-TURKEY_015879_pre.png,tiles/images\EARTHQUAKE-TURKEY_015879_post.png,pseudo_labels_forced/masks\EARTHQUAKE-TURKEY_015879_class.png
tiles/images\EARTHQUAKE-TURKEY_015920_pre.png,tiles/images\EARTHQUAKE-TURKEY_015920_post.png,pseudo_labels_forced/masks\EARTHQUAKE-TURKEY_015920_class.png
tiles/images\EARTHQUAKE-TURKEY_015951_pre.png,tiles/images\EARTHQUAKE-TURKEY_015951_post.png,pseudo_labels_forced/masks\EARTHQUAKE-TURKEY_015951_class.png
tiles/images\EARTHQUAKE-TURKEY_015985_pre.png,tiles/images\EARTHQUAKE-TURKEY_015985_post.png,pseudo_labels_forced/masks\EARTHQUAKE-TURKEY_015985_class.png
tiles/images\EARTHQUAKE-TURKEY_015988_pre.png,tiles/images\EARTHQUAKE-TURKEY_015988_post.png,pseudo_labels_forced/masks\EARTHQUAKE-TURKEY_015988_class.png
tiles/images\EARTHQUAKE-TURKEY_015994_pre.png,tiles/images\EARTHQUAKE-TURKEY_015994_post.png,pseudo_labels_forced/masks\EARTHQUAKE-TURKEY_015994_class.png
tiles/images\EARTHQUAKE-TURKEY_016028_pre.png,tiles/images\EARTHQUAKE-TURKEY_016028_post.png,pseudo_labels_forced/masks\EARTHQUAKE-TURKEY_016028_class.png
tiles/images\EARTHQUAKE-TURKEY_016032_pre.png,tiles/images\EARTHQUAKE-TURKEY_016032_post.png,pseudo_labels_forced/masks\EARTHQUAKE-TURKEY_016032_class.png
tiles/images\EARTHQUAKE-TURKEY_016038_pre.png,tiles/images\EARTHQUAKE-TURKEY_016038_post.png,pseudo_labels_forced/masks\EARTHQUAKE-TURKEY_016038_class.png
tiles/images\EARTHQUAKE-TURKEY_016050_pre.png,tiles/images\EARTHQUAKE-TURKEY_016050_post.png,pseudo_labels_forced/masks\EARTHQUAKE-TURKEY_016050_class.png
tiles/images\EARTHQUAKE-TURKEY_016052_pre.png,tiles/images\EARTHQUAKE-TURKEY_016052_post.png,pseudo_labels_forced/masks\EARTHQUAKE-TURKEY_016052_class.png
tiles/images\EARTHQUAKE-TURKEY_016053_pre.png,tiles/images\EARTHQUAKE-TURKEY_016053_post.png,pseudo_labels_forced/masks\EARTHQUAKE-TURKEY_016053_class.png
tiles/images\EARTHQUAKE-TURKEY_016065_pre.png,tiles/images\EARTHQUAKE-TURKEY_016065_post.png,pseudo_labels_forced/masks\EARTHQUAKE-TURKEY_016065_class.png
tiles/images\EARTHQUAKE-TURKEY_016076_pre.png,tiles/images\EARTHQUAKE-TURKEY_016076_post.png,pseudo_labels_forced/masks\EARTHQUAKE-TURKEY_016076_class.png
tiles/images\EARTHQUAKE-TURKEY_016085_pre.png,tiles/images\EARTHQUAKE-TURKEY_016085_post.png,pseudo_labels_forced/masks\EARTHQUAKE-TURKEY_016085_class.png
tiles/images\EARTHQUAKE-TURKEY_016102_pre.png,tiles/images\EARTHQUAKE-TURKEY_016102_post.png,pseudo_labels_forced/masks\EARTHQUAKE-TURKEY_016102_class.png
tiles/images\EARTHQUAKE-TURKEY_016139_pre.png,tiles/images\EARTHQUAKE-TURKEY_016139_post.png,pseudo_labels_forced/masks\EARTHQUAKE-TURKEY_016139_class.png
tiles/images\EARTHQUAKE-TURKEY_016141_pre.png,tiles/images\EARTHQUAKE-TURKEY_016141_post.png,pseudo_labels_forced/masks\EARTHQUAKE-TURKEY_016141_class.png
tiles/images\EARTHQUAKE-TURKEY_016192_pre.png,tiles/images\EARTHQUAKE-TURKEY_016192_post.png,pseudo_labels_forced/masks\EARTHQUAKE-TURKEY_016192_class.png
tiles/images\EARTHQUAKE-TURKEY_016243_pre.png,tiles/images\EARTHQUAKE-TURKEY_016243_post.png,pseudo_labels_forced/masks\EARTHQUAKE-TURKEY_016243_class.png
tiles/images\EARTHQUAKE-TURKEY_016260_pre.png,tiles/images\EARTHQUAKE-TURKEY_016260_post.png,pseudo_labels_forced/masks\EARTHQUAKE-TURKEY_016260_class.png
tiles/images\EARTHQUAKE-TURKEY_016262_pre.png,tiles/images\EARTHQUAKE-TURKEY_016262_post.png,pseudo_labels_forced/masks\EARTHQUAKE-TURKEY_016262_class.png
tiles/images\EARTHQUAKE-TURKEY_016350_pre.png,tiles/images\EARTHQUAKE-TURKEY_016350_post.png,pseudo_labels_forced/masks\EARTHQUAKE-TURKEY_016350_class.png
tiles/images\EARTHQUAKE-TURKEY_016380_pre.png,tiles/images\EARTHQUAKE-TURKEY_016380_post.png,pseudo_labels_forced/masks\EARTHQUAKE-TURKEY_016380_class.png
tiles/images\EARTHQUAKE-TURKEY_016457_pre.png,tiles/images\EARTHQUAKE-TURKEY_016457_post.png,pseudo_labels_forced/masks\EARTHQUAKE-TURKEY_016457_class.png
tiles/images\EARTHQUAKE-TURKEY_016467_pre.png,tiles/images\EARTHQUAKE-TURKEY_016467_post.png,pseudo_labels_forced/masks\EARTHQUAKE-TURKEY_016467_class.png
tiles/images\EARTHQUAKE-TURKEY_016537_pre.png,tiles/images\EARTHQUAKE-TURKEY_016537_post.png,pseudo_labels_forced/masks\EARTHQUAKE-TURKEY_016537_class.png
tiles/images\EARTHQUAKE-TURKEY_016556_pre.png,tiles/images\EARTHQUAKE-TURKEY_016556_post.png,pseudo_labels_forced/masks\EARTHQUAKE-TURKEY_016556_class.png
tiles/images\EARTHQUAKE-TURKEY_016558_pre.png,tiles/images\EARTHQUAKE-TURKEY_016558_post.png,pseudo_labels_forced/masks\EARTHQUAKE-TURKEY_016558_class.png
tiles/images\EARTHQUAKE-TURKEY_016569_pre.png,tiles/images\EARTHQUAKE-TURKEY_016569_post.png,pseudo_labels_forced/masks\EARTHQUAKE-TURKEY_016569_class.png
tiles/images\EARTHQUAKE-TURKEY_016572_pre.png,tiles/images\EARTHQUAKE-TURKEY_016572_post.png,pseudo_labels_forced/masks\EARTHQUAKE-TURKEY_016572_class.png
tiles/images\EARTHQUAKE-TURKEY_016681_pre.png,tiles/images\EARTHQUAKE-TURKEY_016681_post.png,pseudo_labels_forced/masks\EARTHQUAKE-TURKEY_016681_class.png
tiles/images\EARTHQUAKE-TURKEY_016706_pre.png,tiles/images\EARTHQUAKE-TURKEY_016706_post.png,pseudo_labels_forced/masks\EARTHQUAKE-TURKEY_016706_class.png
tiles/images\EARTHQUAKE-TURKEY_016731_pre.png,tiles/images\EARTHQUAKE-TURKEY_016731_post.png,pseudo_labels_forced/masks\EARTHQUAKE-TURKEY_016731_class.png
tiles/images\EARTHQUAKE-TURKEY_016737_pre.png,tiles/images\EARTHQUAKE-TURKEY_016737_post.png,pseudo_labels_forced/masks\EARTHQUAKE-TURKEY_016737_class.png
tiles/images\EARTHQUAKE-TURKEY_016742_pre.png,tiles/images\EARTHQUAKE-TURKEY_016742_post.png,pseudo_labels_forced/masks\EARTHQUAKE-TURKEY_016742_class.png
tiles/images\EARTHQUAKE-TURKEY_016791_pre.png,tiles/images\EARTHQUAKE-TURKEY_016791_post.png,pseudo_labels_forced/masks\EARTHQUAKE-TURKEY_016791_class.png
tiles/images\EARTHQUAKE-TURKEY_016854_pre.png,tiles/images\EARTHQUAKE-TURKEY_016854_post.png,pseudo_labels_forced/masks\EARTHQUAKE-TURKEY_016854_class.png
tiles/images\EARTHQUAKE-TURKEY_016884_pre.png,tiles/images\EARTHQUAKE-TURKEY_016884_post.png,pseudo_labels_forced/masks\EARTHQUAKE-TURKEY_016884_class.png
tiles/images\EARTHQUAKE-TURKEY_016886_pre.png,tiles/images\EARTHQUAKE-TURKEY_016886_post.png,pseudo_labels_forced/masks\EARTHQUAKE-TURKEY_016886_class.png
tiles/images\EARTHQUAKE-TURKEY_016909_pre.png,tiles/images\EARTHQUAKE-TURKEY_016909_post.png,pseudo_labels_forced/masks\EARTHQUAKE-TURKEY_016909_class.png
tiles/images\EARTHQUAKE-TURKEY_016932_pre.png,tiles/images\EARTHQUAKE-TURKEY_016932_post.png,pseudo_labels_forced/masks\EARTHQUAKE-TURKEY_016932_class.png
tiles/images\EARTHQUAKE-TURKEY_016933_pre.png,tiles/images\EARTHQUAKE-TURKEY_016933_post.png,pseudo_labels_forced/masks\EARTHQUAKE-TURKEY_016933_class.png
tiles/images\EARTHQUAKE-TURKEY_016937_pre.png,tiles/images\EARTHQUAKE-TURKEY_016937_post.png,pseudo_labels_forced/masks\EARTHQUAKE-TURKEY_016937_class.png
tiles/images\EARTHQUAKE-TURKEY_016973_pre.png,tiles/images\EARTHQUAKE-TURKEY_016973_post.png,pseudo_labels_forced/masks\EARTHQUAKE-TURKEY_016973_class.png
tiles/images\EARTHQUAKE-TURKEY_016988_pre.png,tiles/images\EARTHQUAKE-TURKEY_016988_post.png,pseudo_labels_forced/masks\EARTHQUAKE-TURKEY_016988_class.png
tiles/images\EARTHQUAKE-TURKEY_017006_pre.png,tiles/images\EARTHQUAKE-TURKEY_017006_post.png,pseudo_labels_forced/masks\EARTHQUAKE-TURKEY_017006_class.png
tiles/images\EARTHQUAKE-TURKEY_017043_pre.png,tiles/images\EARTHQUAKE-TURKEY_017043_post.png,pseudo_labels_forced/masks\EARTHQUAKE-TURKEY_017043_class.png
tiles/images\EARTHQUAKE-TURKEY_017078_pre.png,tiles/images\EARTHQUAKE-TURKEY_017078_post.png,pseudo_labels_forced/masks\EARTHQUAKE-TURKEY_017078_class.png
tiles/images\EARTHQUAKE-TURKEY_017088_pre.png,tiles/images\EARTHQUAKE-TURKEY_017088_post.png,pseudo_labels_forced/masks\EARTHQUAKE-TURKEY_017088_class.png
tiles/images\EARTHQUAKE-TURKEY_017113_pre.png,tiles/images\EARTHQUAKE-TURKEY_017113_post.png,pseudo_labels_forced/masks\EARTHQUAKE-TURKEY_017113_class.png
tiles/images\EARTHQUAKE-TURKEY_017134_pre.png,tiles/images\EARTHQUAKE-TURKEY_017134_post.png,pseudo_labels_forced/masks\EARTHQUAKE-TURKEY_017134_class.png
tiles/images\EARTHQUAKE-TURKEY_017140_pre.png,tiles/images\EARTHQUAKE-TURKEY_017140_post.png,pseudo_labels_forced/masks\EARTHQUAKE-TURKEY_017140_class.png
tiles/images\EARTHQUAKE-TURKEY_017219_pre.png,tiles/images\EARTHQUAKE-TURKEY_017219_post.png,pseudo_labels_forced/masks\EARTHQUAKE-TURKEY_017219_class.png
tiles/images\EARTHQUAKE-TURKEY_017254_pre.png,tiles/images\EARTHQUAKE-TURKEY_017254_post.png,pseudo_labels_forced/masks\EARTHQUAKE-TURKEY_017254_class.png
tiles/images\EARTHQUAKE-TURKEY_017268_pre.png,tiles/images\EARTHQUAKE-TURKEY_017268_post.png,pseudo_labels_forced/masks\EARTHQUAKE-TURKEY_017268_class.png
tiles/images\EARTHQUAKE-TURKEY_017302_pre.png,tiles/images\EARTHQUAKE-TURKEY_017302_post.png,pseudo_labels_forced/masks\EARTHQUAKE-TURKEY_017302_class.png
tiles/images\EARTHQUAKE-TURKEY_017305_pre.png,tiles/images\EARTHQUAKE-TURKEY_017305_post.png,pseudo_labels_forced/masks\EARTHQUAKE-TURKEY_017305_class.png
tiles/images\EARTHQUAKE-TURKEY_017310_pre.png,tiles/images\EARTHQUAKE-TURKEY_017310_post.png,pseudo_labels_forced/masks\EARTHQUAKE-TURKEY_017310_class.png
